Lab,Num,gGSP,file,Metric,Target,Type,MetricName,MetricIsRMSD,MetricIsTM,label,rank_gGSP,rank_Metric,delta_rank_signed,delta_rank_abs
chen,1,0.616,Chen_1,5.517,PZ19,Ribozyme,RMSD,True,False,chen_1,1.0,1.0,0.0,0.0
chen,2,0.518,Chen_2,7.38,PZ19,Ribozyme,RMSD,True,False,chen_2,14.0,2.0,12.0,12.0
chen,3,0.499,Chen_3,15.342,PZ19,Ribozyme,RMSD,True,False,chen_3,21.0,36.0,-15.0,15.0
chen,4,0.481,Chen_4,9.906,PZ19,Ribozyme,RMSD,True,False,chen_4,28.0,7.0,21.0,21.0
chen,5,0.289,Chen_5,22.443,PZ19,Ribozyme,RMSD,True,False,chen_5,59.0,59.0,0.0,0.0
daslab,1,0.5,DasLab_1,15.259,PZ19,Ribozyme,RMSD,True,False,daslab_1,18.0,34.0,-16.0,16.0
daslab,2,0.561,DasLab_2,8.968,PZ19,Ribozyme,RMSD,True,False,daslab_2,2.0,3.0,-1.0,1.0
daslab,3,0.523,DasLab_3,12.475,PZ19,Ribozyme,RMSD,True,False,daslab_3,8.0,18.0,-10.0,10.0
daslab,4,0.554,DasLab_4,10.781,PZ19,Ribozyme,RMSD,True,False,daslab_4,4.0,12.0,-8.0,8.0
daslab,5,0.521,DasLab_5,10.345,PZ19,Ribozyme,RMSD,True,False,daslab_5,11.0,9.0,2.0,2.0
das,1,0.5,Das_1,15.259,PZ19,Ribozyme,RMSD,True,False,das_1,18.0,34.0,-16.0,16.0
das,2,0.561,Das_2,8.968,PZ19,Ribozyme,RMSD,True,False,das_2,2.0,3.0,-1.0,1.0
das,3,0.523,Das_3,12.475,PZ19,Ribozyme,RMSD,True,False,das_3,8.0,18.0,-10.0,10.0
das,4,0.554,Das_4,10.781,PZ19,Ribozyme,RMSD,True,False,das_4,4.0,12.0,-8.0,8.0
das,5,0.521,Das_5,10.345,PZ19,Ribozyme,RMSD,True,False,das_5,11.0,9.0,2.0,2.0
ding,1,0.462,Ding_1,14.934,PZ19,Ribozyme,RMSD,True,False,ding_1,34.0,30.0,4.0,4.0
ding,2,0.46,Ding_2,15.954,PZ19,Ribozyme,RMSD,True,False,ding_2,35.0,42.0,-7.0,7.0
ding,3,0.46,Ding_3,17.213,PZ19,Ribozyme,RMSD,True,False,ding_3,35.0,52.0,-17.0,17.0
ding,4,0.435,Ding_4,17.265,PZ19,Ribozyme,RMSD,True,False,ding_4,39.0,54.0,-15.0,15.0
ding,5,0.425,Ding_5,20.084,PZ19,Ribozyme,RMSD,True,False,ding_5,42.0,58.0,-16.0,16.0
dokholyan,1,0.435,Dokholyan_1,16.643,PZ19,Ribozyme,RMSD,True,False,dokholyan_1,39.0,47.0,-8.0,8.0
leeserver,1,0.415,LeeServer_1,15.107,PZ19,Ribozyme,RMSD,True,False,leeserver_1,44.0,33.0,11.0,11.0
leeserver,2,0.407,LeeServer_2,10.951,PZ19,Ribozyme,RMSD,True,False,leeserver_2,45.0,14.0,31.0,31.0
leeserver,3,0.419,LeeServer_3,19.582,PZ19,Ribozyme,RMSD,True,False,leeserver_3,43.0,57.0,-14.0,14.0
leeserver,4,0.383,LeeServer_4,12.615,PZ19,Ribozyme,RMSD,True,False,leeserver_4,47.0,21.0,26.0,26.0
leeserver,5,0.398,LeeServer_5,16.204,PZ19,Ribozyme,RMSD,True,False,leeserver_5,46.0,43.0,3.0,3.0
rnacomposer,1,0.495,RNAComposer_1,15.624,PZ19,Ribozyme,RMSD,True,False,rnacomposer_1,22.0,38.0,-16.0,16.0
rnacomposer,2,0.522,RNAComposer_2,10.775,PZ19,Ribozyme,RMSD,True,False,rnacomposer_2,10.0,11.0,-1.0,1.0
rnacomposer,3,0.482,RNAComposer_3,9.596,PZ19,Ribozyme,RMSD,True,False,rnacomposer_3,26.0,5.0,21.0,21.0
rnacomposer,4,0.471,RNAComposer_4,12.595,PZ19,Ribozyme,RMSD,True,False,rnacomposer_4,32.0,20.0,12.0,12.0
rnacomposer,5,0.52,RNAComposer_5,11.443,PZ19,Ribozyme,RMSD,True,False,rnacomposer_5,13.0,16.0,-3.0,3.0
rw3d,1,0.348,RW3D_1,16.774,PZ19,Ribozyme,RMSD,True,False,rw3d_1,51.0,48.0,3.0,3.0
rw3d,10,0.343,RW3D_10,17.437,PZ19,Ribozyme,RMSD,True,False,rw3d_10,54.0,55.0,-1.0,1.0
rw3d,2,0.336,RW3D_2,16.347,PZ19,Ribozyme,RMSD,True,False,rw3d_2,58.0,44.0,14.0,14.0
rw3d,3,0.343,RW3D_3,17.08,PZ19,Ribozyme,RMSD,True,False,rw3d_3,54.0,51.0,3.0,3.0
rw3d,4,0.347,RW3D_4,15.742,PZ19,Ribozyme,RMSD,True,False,rw3d_4,53.0,41.0,12.0,12.0
rw3d,5,0.343,RW3D_5,15.662,PZ19,Ribozyme,RMSD,True,False,rw3d_5,54.0,39.0,15.0,15.0
rw3d,6,0.348,RW3D_6,16.62,PZ19,Ribozyme,RMSD,True,False,rw3d_6,51.0,46.0,5.0,5.0
rw3d,7,0.352,RW3D_7,17.255,PZ19,Ribozyme,RMSD,True,False,rw3d_7,49.0,53.0,-4.0,4.0
rw3d,8,0.342,RW3D_8,16.937,PZ19,Ribozyme,RMSD,True,False,rw3d_8,57.0,49.0,8.0,8.0
rw3d,9,0.352,RW3D_9,17.569,PZ19,Ribozyme,RMSD,True,False,rw3d_9,49.0,56.0,-7.0,7.0
simrna,1,0.501,simRNA_1,14.396,PZ19,Ribozyme,RMSD,True,False,simrna_1,17.0,28.0,-11.0,11.0
simrna,2,0.518,simRNA_2,14.134,PZ19,Ribozyme,RMSD,True,False,simrna_2,14.0,27.0,-13.0,13.0
simrna,3,0.364,simRNA_3,13.794,PZ19,Ribozyme,RMSD,True,False,simrna_3,48.0,25.0,23.0,23.0
bujnicki,1,0.527,bujnicki_1,2.653,PZ2,Nano construct,RMSD,True,False,bujnicki_1,5.0,5.0,0.0,0.0
bujnicki,2,0.507,bujnicki_2,2.3,PZ2,Nano construct,RMSD,True,False,bujnicki_2,8.0,1.0,7.0,7.0
bujnicki,3,0.503,bujnicki_3,2.329,PZ2,Nano construct,RMSD,True,False,bujnicki_3,9.0,2.0,7.0,7.0
chen,1,0.477,chen_1,2.83,PZ2,Nano construct,RMSD,True,False,chen_1,10.0,6.0,4.0,4.0
das,1,0.559,das_1,2.496,PZ2,Nano construct,RMSD,True,False,das_1,1.0,3.0,-2.0,2.0
das,2,0.541,das_2,3.048,PZ2,Nano construct,RMSD,True,False,das_2,2.0,10.0,-8.0,8.0
das,3,0.527,das_3,3.034,PZ2,Nano construct,RMSD,True,False,das_3,5.0,9.0,-4.0,4.0
das,4,0.535,das_4,2.834,PZ2,Nano construct,RMSD,True,False,das_4,3.0,7.0,-4.0,4.0
das,5,0.533,das_5,3.464,PZ2,Nano construct,RMSD,True,False,das_5,4.0,11.0,-7.0,7.0
dokholyan,1,0.513,dokholyan_1,2.543,PZ2,Nano construct,RMSD,True,False,dokholyan_1,7.0,4.0,3.0,3.0
major,1,0.078,major_1,2.98,PZ2,Nano construct,RMSD,True,False,major_1,13.0,8.0,5.0,5.0
santalucia,1,0.471,santalucia_1,3.65,PZ2,Nano construct,RMSD,True,False,santalucia_1,12.0,13.0,-1.0,1.0
wildauer,1,0.476,wildauer_1,3.479,PZ2,Nano construct,RMSD,True,False,wildauer_1,11.0,12.0,-1.0,1.0
bujnicki,1,0.697,Bujnicki_1,4.908,PZ20,Ribozyme,RMSD,True,False,bujnicki_1,2.0,2.0,0.0,0.0
bujnicki,2,0.714,Bujnicki_2,6.513,PZ20,Ribozyme,RMSD,True,False,bujnicki_2,1.0,6.0,-5.0,5.0
bujnicki,3,0.681,Bujnicki_3,6.197,PZ20,Ribozyme,RMSD,True,False,bujnicki_3,4.0,5.0,-1.0,1.0
bujnicki,4,0.686,Bujnicki_4,4.705,PZ20,Ribozyme,RMSD,True,False,bujnicki_4,3.0,1.0,2.0,2.0
bujnicki,5,0.671,Bujnicki_5,4.962,PZ20,Ribozyme,RMSD,True,False,bujnicki_5,5.0,3.0,2.0,2.0
chen,1,0.475,Chen_1,20.65,PZ20,Ribozyme,RMSD,True,False,chen_1,36.0,48.0,-12.0,12.0
chen,2,0.451,Chen_2,13.335,PZ20,Ribozyme,RMSD,True,False,chen_2,39.0,16.0,23.0,23.0
chen,3,0.479,Chen_3,15.971,PZ20,Ribozyme,RMSD,True,False,chen_3,35.0,20.0,15.0,15.0
chen,4,0.492,Chen_4,15.904,PZ20,Ribozyme,RMSD,True,False,chen_4,30.0,19.0,11.0,11.0
chen,5,0.405,Chen_5,16.182,PZ20,Ribozyme,RMSD,True,False,chen_5,44.0,22.0,22.0,22.0
das,1,0.622,Das_1,6.99,PZ20,Ribozyme,RMSD,True,False,das_1,8.0,8.0,0.0,0.0
das,2,0.643,Das_2,6.085,PZ20,Ribozyme,RMSD,True,False,das_2,6.0,4.0,2.0,2.0
das,3,0.607,Das_3,7.35,PZ20,Ribozyme,RMSD,True,False,das_3,10.0,9.0,1.0,1.0
das,4,0.571,Das_4,10.526,PZ20,Ribozyme,RMSD,True,False,das_4,13.0,10.0,3.0,3.0
das,5,0.55,Das_5,17.2,PZ20,Ribozyme,RMSD,True,False,das_5,17.0,27.0,-10.0,10.0
rnacomposerhuman,1,0.588,RNAComposerHuman_1,11.599,PZ20,Ribozyme,RMSD,True,False,rnacomposerhuman_1,11.0,12.0,-1.0,1.0
rnacomposerhuman,2,0.524,RNAComposerHuman_2,15.202,PZ20,Ribozyme,RMSD,True,False,rnacomposerhuman_2,20.0,18.0,2.0,2.0
rnacomposerhuman,3,0.566,RNAComposerHuman_3,16.977,PZ20,Ribozyme,RMSD,True,False,rnacomposerhuman_3,15.0,26.0,-11.0,11.0
rnacomposerhuman,4,0.615,RNAComposerHuman_4,13.979,PZ20,Ribozyme,RMSD,True,False,rnacomposerhuman_4,9.0,17.0,-8.0,8.0
rnacomposerhuman,5,0.64,RNAComposerHuman_5,6.859,PZ20,Ribozyme,RMSD,True,False,rnacomposerhuman_5,7.0,7.0,0.0,0.0
rnacomposer,1,0.555,RNAComposer_1,16.57,PZ20,Ribozyme,RMSD,True,False,rnacomposer_1,16.0,23.0,-7.0,7.0
rnacomposer,2,0.534,RNAComposer_2,16.06,PZ20,Ribozyme,RMSD,True,False,rnacomposer_2,19.0,21.0,-2.0,2.0
rnacomposer,3,0.544,RNAComposer_3,12.637,PZ20,Ribozyme,RMSD,True,False,rnacomposer_3,18.0,13.0,5.0,5.0
rnacomposer,4,0.57,RNAComposer_4,10.995,PZ20,Ribozyme,RMSD,True,False,rnacomposer_4,14.0,11.0,3.0,3.0
rnacomposer,5,0.581,RNAComposer_5,12.745,PZ20,Ribozyme,RMSD,True,False,rnacomposer_5,12.0,14.0,-2.0,2.0
rw3d,1,0.501,RW3D_1,19.167,PZ20,Ribozyme,RMSD,True,False,rw3d_1,23.0,37.0,-14.0,14.0
rw3d,10,0.499,RW3D_10,18.333,PZ20,Ribozyme,RMSD,True,False,rw3d_10,25.0,33.0,-8.0,8.0
rw3d,2,0.493,RW3D_2,18.941,PZ20,Ribozyme,RMSD,True,False,rw3d_2,28.0,36.0,-8.0,8.0
rw3d,3,0.502,RW3D_3,17.966,PZ20,Ribozyme,RMSD,True,False,rw3d_3,21.0,30.0,-9.0,9.0
rw3d,4,0.484,RW3D_4,18.365,PZ20,Ribozyme,RMSD,True,False,rw3d_4,33.0,34.0,-1.0,1.0
rw3d,5,0.502,RW3D_5,20.655,PZ20,Ribozyme,RMSD,True,False,rw3d_5,21.0,49.0,-28.0,28.0
rw3d,6,0.498,RW3D_6,20.565,PZ20,Ribozyme,RMSD,True,False,rw3d_6,26.0,47.0,-21.0,21.0
rw3d,7,0.494,RW3D_7,18.181,PZ20,Ribozyme,RMSD,True,False,rw3d_7,27.0,32.0,-5.0,5.0
rw3d,8,0.487,RW3D_8,17.722,PZ20,Ribozyme,RMSD,True,False,rw3d_8,32.0,28.0,4.0,4.0
rw3d,9,0.493,RW3D_9,17.817,PZ20,Ribozyme,RMSD,True,False,rw3d_9,28.0,29.0,-1.0,1.0
xiao2,1,0.448,Xiao2_1,25.726,PZ20,Ribozyme,RMSD,True,False,xiao2_1,40.0,54.0,-14.0,14.0
xiao2,2,0.374,Xiao2_2,20.447,PZ20,Ribozyme,RMSD,True,False,xiao2_2,45.0,46.0,-1.0,1.0
xiao2,3,0.415,Xiao2_3,16.925,PZ20,Ribozyme,RMSD,True,False,xiao2_3,43.0,25.0,18.0,18.0
xiao2,4,0.36,Xiao2_4,19.385,PZ20,Ribozyme,RMSD,True,False,xiao2_4,47.0,38.0,9.0,9.0
xiao2,5,0.357,Xiao2_5,21.084,PZ20,Ribozyme,RMSD,True,False,xiao2_5,49.0,51.0,-2.0,2.0
xiao3,1,0.46,Xiao3_1,18.749,PZ20,Ribozyme,RMSD,True,False,xiao3_1,37.0,35.0,2.0,2.0
xiao3,2,0.482,Xiao3_2,20.272,PZ20,Ribozyme,RMSD,True,False,xiao3_2,34.0,43.0,-9.0,9.0
xiao3,3,0.501,Xiao3_3,19.59,PZ20,Ribozyme,RMSD,True,False,xiao3_3,23.0,40.0,-17.0,17.0
xiao3,4,0.457,Xiao3_4,20.18,PZ20,Ribozyme,RMSD,True,False,xiao3_4,38.0,42.0,-4.0,4.0
xiao3,5,0.492,Xiao3_5,12.857,PZ20,Ribozyme,RMSD,True,False,xiao3_5,30.0,15.0,15.0,15.0
xiao,1,0.447,Xiao_1,25.812,PZ20,Ribozyme,RMSD,True,False,xiao_1,41.0,55.0,-14.0,14.0
xiao,2,0.374,Xiao_2,20.363,PZ20,Ribozyme,RMSD,True,False,xiao_2,45.0,44.0,1.0,1.0
xiao,3,0.416,Xiao_3,16.753,PZ20,Ribozyme,RMSD,True,False,xiao_3,42.0,24.0,18.0,18.0
xiao,4,0.36,Xiao_4,19.485,PZ20,Ribozyme,RMSD,True,False,xiao_4,47.0,39.0,8.0,8.0
xiao,5,0.357,Xiao_5,20.919,PZ20,Ribozyme,RMSD,True,False,xiao_5,49.0,50.0,-1.0,1.0
simrna,1,0.303,simRNA_1,18.075,PZ20,Ribozyme,RMSD,True,False,simrna_1,54.0,31.0,23.0,23.0
simrna,2,0.352,simRNA_2,23.769,PZ20,Ribozyme,RMSD,True,False,simrna_2,52.0,53.0,-1.0,1.0
simrna,3,0.25,simRNA_3,22.115,PZ20,Ribozyme,RMSD,True,False,simrna_3,55.0,52.0,3.0,3.0
simrna,4,0.331,simRNA_4,20.154,PZ20,Ribozyme,RMSD,True,False,simrna_4,53.0,41.0,12.0,12.0
simrna,5,0.353,simRNA_5,20.411,PZ20,Ribozyme,RMSD,True,False,simrna_5,51.0,45.0,6.0,6.0
3drna,1,0.342,3dRNA_1,12.094,PZ21,Riboswitch,RMSD,True,False,3drna_1,50.0,33.0,17.0,17.0
3drna,2,0.343,3dRNA_2,12.385,PZ21,Riboswitch,RMSD,True,False,3drna_2,49.0,35.0,14.0,14.0
3drna,3,0.337,3dRNA_3,12.053,PZ21,Riboswitch,RMSD,True,False,3drna_3,52.0,32.0,20.0,20.0
3drna,4,0.323,3dRNA_4,17.847,PZ21,Riboswitch,RMSD,True,False,3drna_4,55.0,54.0,1.0,1.0
3drna,5,0.338,3dRNA_5,17.384,PZ21,Riboswitch,RMSD,True,False,3drna_5,51.0,49.0,2.0,2.0
adamiak,1,0.463,Adamiak_1,4.612,PZ21,Riboswitch,RMSD,True,False,adamiak_1,23.0,11.0,12.0,12.0
adamiak,2,0.464,Adamiak_2,4.616,PZ21,Riboswitch,RMSD,True,False,adamiak_2,22.0,12.0,10.0,10.0
adamiak,3,0.477,Adamiak_3,4.573,PZ21,Riboswitch,RMSD,True,False,adamiak_3,20.0,8.0,12.0,12.0
adamiak,4,0.482,Adamiak_4,4.506,PZ21,Riboswitch,RMSD,True,False,adamiak_4,19.0,7.0,12.0,12.0
adamiak,5,0.428,Adamiak_5,5.503,PZ21,Riboswitch,RMSD,True,False,adamiak_5,26.0,19.0,7.0,7.0
bujnicki,1,0.485,Bujnicki_1,6.763,PZ21,Riboswitch,RMSD,True,False,bujnicki_1,16.0,23.0,-7.0,7.0
bujnicki,2,0.455,Bujnicki_2,8.671,PZ21,Riboswitch,RMSD,True,False,bujnicki_2,24.0,26.0,-2.0,2.0
bujnicki,3,0.362,Bujnicki_3,11.939,PZ21,Riboswitch,RMSD,True,False,bujnicki_3,40.0,31.0,9.0,9.0
bujnicki,4,0.474,Bujnicki_4,6.392,PZ21,Riboswitch,RMSD,True,False,bujnicki_4,21.0,22.0,-1.0,1.0
bujnicki,5,0.279,Bujnicki_5,21.57,PZ21,Riboswitch,RMSD,True,False,bujnicki_5,59.0,59.0,0.0,0.0
chenhighlig,1,0.537,ChenHighLig_1,3.974,PZ21,Riboswitch,RMSD,True,False,chenhighlig_1,5.0,4.0,1.0,1.0
chenhighlig,2,0.564,ChenHighLig_2,3.715,PZ21,Riboswitch,RMSD,True,False,chenhighlig_2,3.0,2.0,1.0,1.0
chenhighlig,3,0.522,ChenHighLig_3,4.949,PZ21,Riboswitch,RMSD,True,False,chenhighlig_3,10.0,14.0,-4.0,4.0
chenhighlig,4,0.514,ChenHighLig_4,4.592,PZ21,Riboswitch,RMSD,True,False,chenhighlig_4,13.0,9.0,4.0,4.0
chenhighlig,5,0.485,ChenHighLig_5,6.96,PZ21,Riboswitch,RMSD,True,False,chenhighlig_5,16.0,24.0,-8.0,8.0
chenlowlig,1,0.537,ChenLowLig_1,3.974,PZ21,Riboswitch,RMSD,True,False,chenlowlig_1,5.0,4.0,1.0,1.0
chenlowlig,2,0.564,ChenLowLig_2,3.715,PZ21,Riboswitch,RMSD,True,False,chenlowlig_2,3.0,2.0,1.0,1.0
chenlowlig,3,0.522,ChenLowLig_3,4.949,PZ21,Riboswitch,RMSD,True,False,chenlowlig_3,10.0,14.0,-4.0,4.0
chenlowlig,4,0.514,ChenLowLig_4,4.592,PZ21,Riboswitch,RMSD,True,False,chenlowlig_4,13.0,9.0,4.0,4.0
chenlowlig,5,0.485,ChenLowLig_5,6.96,PZ21,Riboswitch,RMSD,True,False,chenlowlig_5,16.0,24.0,-8.0,8.0
daslores,1,0.597,DasLORES_1,3.646,PZ21,Riboswitch,RMSD,True,False,daslores_1,1.0,1.0,0.0,0.0
daslores,2,0.52,DasLORES_2,4.022,PZ21,Riboswitch,RMSD,True,False,daslores_2,12.0,6.0,6.0,6.0
daslores,3,0.374,DasLORES_3,14.239,PZ21,Riboswitch,RMSD,True,False,daslores_3,33.0,41.0,-8.0,8.0
daslores,4,0.446,DasLORES_4,6.177,PZ21,Riboswitch,RMSD,True,False,daslores_4,25.0,21.0,4.0,4.0
daslores,5,0.416,DasLORES_5,8.79,PZ21,Riboswitch,RMSD,True,False,daslores_5,27.0,27.0,0.0,0.0
das,1,0.535,Das_1,5.328,PZ21,Riboswitch,RMSD,True,False,das_1,7.0,18.0,-11.0,11.0
das,2,0.525,Das_2,5.116,PZ21,Riboswitch,RMSD,True,False,das_2,8.0,16.0,-8.0,8.0
das,3,0.524,Das_3,4.689,PZ21,Riboswitch,RMSD,True,False,das_3,9.0,13.0,-4.0,4.0
das,4,0.506,Das_4,5.293,PZ21,Riboswitch,RMSD,True,False,das_4,15.0,17.0,-2.0,2.0
das,5,0.585,Das_5,5.717,PZ21,Riboswitch,RMSD,True,False,das_5,2.0,20.0,-18.0,18.0
rnacomposer,1,0.382,RNAComposer_1,14.714,PZ21,Riboswitch,RMSD,True,False,rnacomposer_1,28.0,44.0,-16.0,16.0
rnacomposer,2,0.344,RNAComposer_2,18.022,PZ21,Riboswitch,RMSD,True,False,rnacomposer_2,48.0,58.0,-10.0,10.0
rnacomposer,3,0.349,RNAComposer_3,12.117,PZ21,Riboswitch,RMSD,True,False,rnacomposer_3,46.0,34.0,12.0,12.0
rnacomposer,4,0.348,RNAComposer_4,12.994,PZ21,Riboswitch,RMSD,True,False,rnacomposer_4,47.0,36.0,11.0,11.0
rnacomposer,5,0.32,RNAComposer_5,16.786,PZ21,Riboswitch,RMSD,True,False,rnacomposer_5,56.0,48.0,8.0,8.0
rw3d,1,0.367,RW3D_1,17.732,PZ21,Riboswitch,RMSD,True,False,rw3d_1,37.0,52.0,-15.0,15.0
rw3d,10,0.364,RW3D_10,15.992,PZ21,Riboswitch,RMSD,True,False,rw3d_10,39.0,46.0,-7.0,7.0
rw3d,2,0.367,RW3D_2,15.984,PZ21,Riboswitch,RMSD,True,False,rw3d_2,37.0,45.0,-8.0,8.0
rw3d,3,0.377,RW3D_3,17.609,PZ21,Riboswitch,RMSD,True,False,rw3d_3,31.0,51.0,-20.0,20.0
rw3d,4,0.374,RW3D_4,18.021,PZ21,Riboswitch,RMSD,True,False,rw3d_4,33.0,57.0,-24.0,24.0
rw3d,5,0.359,RW3D_5,17.931,PZ21,Riboswitch,RMSD,True,False,rw3d_5,41.0,56.0,-15.0,15.0
rw3d,6,0.357,RW3D_6,16.772,PZ21,Riboswitch,RMSD,True,False,rw3d_6,43.0,47.0,-4.0,4.0
rw3d,7,0.371,RW3D_7,17.892,PZ21,Riboswitch,RMSD,True,False,rw3d_7,36.0,55.0,-19.0,19.0
rw3d,8,0.374,RW3D_8,17.469,PZ21,Riboswitch,RMSD,True,False,rw3d_8,33.0,50.0,-17.0,17.0
rw3d,9,0.382,RW3D_9,17.808,PZ21,Riboswitch,RMSD,True,False,rw3d_9,28.0,53.0,-25.0,25.0
sanbonmatsu,1,0.32,Sanbonmatsu_1,14.616,PZ21,Riboswitch,RMSD,True,False,sanbonmatsu_1,56.0,42.0,14.0,14.0
sanbonmatsu,2,0.32,Sanbonmatsu_2,14.616,PZ21,Riboswitch,RMSD,True,False,sanbonmatsu_2,56.0,42.0,14.0,14.0
sanbonmatsu,3,0.329,Sanbonmatsu_3,13.86,PZ21,Riboswitch,RMSD,True,False,sanbonmatsu_3,53.0,39.0,14.0,14.0
sanbonmatsu,4,0.329,Sanbonmatsu_4,13.86,PZ21,Riboswitch,RMSD,True,False,sanbonmatsu_4,53.0,39.0,14.0,14.0
simrna,1,0.359,simRNA_1,11.845,PZ21,Riboswitch,RMSD,True,False,simrna_1,41.0,30.0,11.0,11.0
simrna,2,0.38,simRNA_2,11.481,PZ21,Riboswitch,RMSD,True,False,simrna_2,30.0,29.0,1.0,1.0
simrna,3,0.357,simRNA_3,13.107,PZ21,Riboswitch,RMSD,True,False,simrna_3,43.0,37.0,6.0,6.0
simrna,4,0.376,simRNA_4,10.566,PZ21,Riboswitch,RMSD,True,False,simrna_4,32.0,28.0,4.0,4.0
simrna,5,0.357,simRNA_5,13.107,PZ21,Riboswitch,RMSD,True,False,simrna_5,43.0,37.0,6.0,6.0
adamiak,1,0.438,Adamiak_1,28.834,PZ22,Ribozyme,RMSD,True,False,adamiak_1,40.0,42.0,-2.0,2.0
adamiak,2,0.462,Adamiak_2,19.653,PZ22,Ribozyme,RMSD,True,False,adamiak_2,30.0,16.0,14.0,14.0
adamiak,3,0.45,Adamiak_3,27.938,PZ22,Ribozyme,RMSD,True,False,adamiak_3,34.0,40.0,-6.0,6.0
adamiak,4,0.473,Adamiak_4,18.394,PZ22,Ribozyme,RMSD,True,False,adamiak_4,18.0,12.0,6.0,6.0
adamiak,5,0.474,Adamiak_5,15.558,PZ22,Ribozyme,RMSD,True,False,adamiak_5,17.0,6.0,11.0,11.0
bujnicki,1,0.478,Bujnicki_1,20.929,PZ22,Ribozyme,RMSD,True,False,bujnicki_1,12.0,19.0,-7.0,7.0
bujnicki,2,0.472,Bujnicki_2,17.959,PZ22,Ribozyme,RMSD,True,False,bujnicki_2,20.0,9.0,11.0,11.0
bujnicki,3,0.473,Bujnicki_3,27.393,PZ22,Ribozyme,RMSD,True,False,bujnicki_3,18.0,39.0,-21.0,21.0
bujnicki,4,0.472,Bujnicki_4,26.946,PZ22,Ribozyme,RMSD,True,False,bujnicki_4,20.0,36.0,-16.0,16.0
bujnicki,5,0.47,Bujnicki_5,24.87,PZ22,Ribozyme,RMSD,True,False,bujnicki_5,26.0,29.0,-3.0,3.0
chen,1,0.486,Chen_1,26.82,PZ22,Ribozyme,RMSD,True,False,chen_1,6.0,35.0,-29.0,29.0
chen,2,0.475,Chen_2,26.154,PZ22,Ribozyme,RMSD,True,False,chen_2,16.0,33.0,-17.0,17.0
chen,3,0.499,Chen_3,31.762,PZ22,Ribozyme,RMSD,True,False,chen_3,3.0,45.0,-42.0,42.0
chen,4,0.471,Chen_4,25.355,PZ22,Ribozyme,RMSD,True,False,chen_4,23.0,31.0,-8.0,8.0
chen,5,0.465,Chen_5,21.39,PZ22,Ribozyme,RMSD,True,False,chen_5,29.0,21.0,8.0,8.0
das,1,0.477,Das_1,11.48,PZ22,Ribozyme,RMSD,True,False,das_1,13.0,2.0,11.0,11.0
das,10,0.484,Das_10,19.334,PZ22,Ribozyme,RMSD,True,False,das_10,7.0,15.0,-8.0,8.0
das,2,0.476,Das_2,11.732,PZ22,Ribozyme,RMSD,True,False,das_2,14.0,3.0,11.0,11.0
das,3,0.476,Das_3,23.908,PZ22,Ribozyme,RMSD,True,False,das_3,14.0,24.0,-10.0,10.0
das,4,0.46,Das_4,25.395,PZ22,Ribozyme,RMSD,True,False,das_4,32.0,32.0,0.0,0.0
das,5,0.501,Das_5,10.663,PZ22,Ribozyme,RMSD,True,False,das_5,2.0,1.0,1.0,1.0
das,6,0.481,Das_6,18.23,PZ22,Ribozyme,RMSD,True,False,das_6,9.0,10.0,-1.0,1.0
das,7,0.479,Das_7,21.158,PZ22,Ribozyme,RMSD,True,False,das_7,11.0,20.0,-9.0,9.0
das,8,0.482,Das_8,13.96,PZ22,Ribozyme,RMSD,True,False,das_8,8.0,5.0,3.0,3.0
das,9,0.47,Das_9,17.484,PZ22,Ribozyme,RMSD,True,False,das_9,26.0,8.0,18.0,18.0
dokholyan,1,0.429,Dokholyan_1,28.986,PZ22,Ribozyme,RMSD,True,False,dokholyan_1,43.0,43.0,0.0,0.0
dokholyan,2,0.409,Dokholyan_2,29.496,PZ22,Ribozyme,RMSD,True,False,dokholyan_2,45.0,44.0,1.0,1.0
dokholyan,3,0.453,Dokholyan_3,24.478,PZ22,Ribozyme,RMSD,True,False,dokholyan_3,33.0,26.0,7.0,7.0
dokholyan,4,0.442,Dokholyan_4,24.487,PZ22,Ribozyme,RMSD,True,False,dokholyan_4,37.0,27.0,10.0,10.0
dokholyan,5,0.44,Dokholyan_5,19.994,PZ22,Ribozyme,RMSD,True,False,dokholyan_5,39.0,18.0,21.0,21.0
rnacomposer,1,0.493,RNAComposer_1,18.264,PZ22,Ribozyme,RMSD,True,False,rnacomposer_1,4.0,11.0,-7.0,7.0
rnacomposer,2,0.51,RNAComposer_2,19.172,PZ22,Ribozyme,RMSD,True,False,rnacomposer_2,1.0,14.0,-13.0,13.0
rnacomposer,3,0.49,RNAComposer_3,19.912,PZ22,Ribozyme,RMSD,True,False,rnacomposer_3,5.0,17.0,-12.0,12.0
rnacomposer,4,0.449,RNAComposer_4,26.695,PZ22,Ribozyme,RMSD,True,False,rnacomposer_4,36.0,34.0,2.0,2.0
rnacomposer,5,0.45,RNAComposer_5,28.232,PZ22,Ribozyme,RMSD,True,False,rnacomposer_5,34.0,41.0,-7.0,7.0
simrna,1,0.471,SimRNA_1,27.385,PZ22,Ribozyme,RMSD,True,False,simrna_1,23.0,38.0,-15.0,15.0
simrna,2,0.471,SimRNA_2,26.95,PZ22,Ribozyme,RMSD,True,False,simrna_2,23.0,37.0,-14.0,14.0
simrna,3,0.468,SimRNA_3,24.862,PZ22,Ribozyme,RMSD,True,False,simrna_3,28.0,28.0,0.0,0.0
