Target,Type,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id,outlier
PZ16a,Synthetic construct,simrnaas2,3,96.874,0.059,PZ16a_simRNAAS2_3_solution_PZ16a_simRNAAS2_3_refined_C1'-gGSP.csv,PZ16a_simRNAAS2_3_solution.pdb,PZ16a_simRNAAS2_3_refined.pdb,refined_pair,PZ16a,True
PZ16a,Synthetic construct,szachniuk,1,100.0,0.747,PZ16a_Szachniuk_1_solution_PZ16a_Szachniuk_1_refined_C1'-gGSP.csv,PZ16a_Szachniuk_1_solution.pdb,PZ16a_Szachniuk_1_refined.pdb,refined_pair,PZ16a,True
PZ16a,Synthetic construct,szachniuk,2,93.121,0.795,PZ16a_Szachniuk_2_solution_PZ16a_Szachniuk_2_refined_C1'-gGSP.csv,PZ16a_Szachniuk_2_solution.pdb,PZ16a_Szachniuk_2_refined.pdb,refined_pair,PZ16a,True
PZ16a,Synthetic construct,szachniuk,3,100.0,0.752,PZ16a_Szachniuk_3_solution_PZ16a_Szachniuk_3_refined_C1'-gGSP.csv,PZ16a_Szachniuk_3_solution.pdb,PZ16a_Szachniuk_3_refined.pdb,refined_pair,PZ16a,True
PZ16a,Synthetic construct,szachniuk,4,100.0,0.756,PZ16a_Szachniuk_4_solution_PZ16a_Szachniuk_4_refined_C1'-gGSP.csv,PZ16a_Szachniuk_4_solution.pdb,PZ16a_Szachniuk_4_refined.pdb,refined_pair,PZ16a,True
PZ16a,Synthetic construct,szachniuk,5,100.0,0.758,PZ16a_Szachniuk_5_solution_PZ16a_Szachniuk_5_refined_C1'-gGSP.csv,PZ16a_Szachniuk_5_solution.pdb,PZ16a_Szachniuk_5_refined.pdb,refined_pair,PZ16a,True
PZ16a,Synthetic construct,szachniuk,8,100.0,0.758,PZ16a_Szachniuk_8_solution_PZ16a_Szachniuk_8_refined_C1'-gGSP.csv,PZ16a_Szachniuk_8_solution.pdb,PZ16a_Szachniuk_8_refined.pdb,refined_pair,PZ16a,True
PZ16b,Synthetic construct,3drnaas2,3,42.132,0.637,PZ16b_3dRNAAS2_3_solution_PZ16b_3dRNAAS2_3_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_3_solution.pdb,PZ16b_3dRNAAS2_3_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,3drnaas2,8,48.341,0.68,PZ16b_3dRNAAS2_8_solution_PZ16b_3dRNAAS2_8_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_8_solution.pdb,PZ16b_3dRNAAS2_8_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,3drnaas2,9,100.0,0.769,PZ16b_3dRNAAS2_9_solution_PZ16b_3dRNAAS2_9_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_9_solution.pdb,PZ16b_3dRNAAS2_9_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,lee,10,100.0,0.552,PZ16b_Lee_10_solution_PZ16b_Lee_10_refined_C1'-gGSP.csv,PZ16b_Lee_10_solution.pdb,PZ16b_Lee_10_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,lee,1,98.844,0.585,PZ16b_Lee_1_solution_PZ16b_Lee_1_refined_C1'-gGSP.csv,PZ16b_Lee_1_solution.pdb,PZ16b_Lee_1_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,lee,2,100.0,0.599,PZ16b_Lee_2_solution_PZ16b_Lee_2_refined_C1'-gGSP.csv,PZ16b_Lee_2_solution.pdb,PZ16b_Lee_2_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,lee,6,100.0,0.607,PZ16b_Lee_6_solution_PZ16b_Lee_6_refined_C1'-gGSP.csv,PZ16b_Lee_6_solution.pdb,PZ16b_Lee_6_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,lee,9,100.0,0.552,PZ16b_Lee_9_solution_PZ16b_Lee_9_refined_C1'-gGSP.csv,PZ16b_Lee_9_solution.pdb,PZ16b_Lee_9_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,rnacomposeras2,9,100.0,0.774,PZ16b_RNAComposerAS2_9_solution_PZ16b_RNAComposerAS2_9_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS2_9_solution.pdb,PZ16b_RNAComposerAS2_9_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas1,1,98.865,0.092,PZ16b_simRNAAS1_1_solution_PZ16b_simRNAAS1_1_refined_C1'-gGSP.csv,PZ16b_simRNAAS1_1_solution.pdb,PZ16b_simRNAAS1_1_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas1,2,89.117,0.071,PZ16b_simRNAAS1_2_solution_PZ16b_simRNAAS1_2_refined_C1'-gGSP.csv,PZ16b_simRNAAS1_2_solution.pdb,PZ16b_simRNAAS1_2_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas1,3,98.801,0.053,PZ16b_simRNAAS1_3_solution_PZ16b_simRNAAS1_3_refined_C1'-gGSP.csv,PZ16b_simRNAAS1_3_solution.pdb,PZ16b_simRNAAS1_3_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,2,99.108,0.01,PZ16b_simRNAAS2_2_solution_PZ16b_simRNAAS2_2_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_2_solution.pdb,PZ16b_simRNAAS2_2_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,3,52.109,0.042,PZ16b_simRNAAS2_3_solution_PZ16b_simRNAAS2_3_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_3_solution.pdb,PZ16b_simRNAAS2_3_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,4,99.515,0.01,PZ16b_simRNAAS2_4_solution_PZ16b_simRNAAS2_4_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_4_solution.pdb,PZ16b_simRNAAS2_4_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,5,26.582,0.116,PZ16b_simRNAAS2_5_solution_PZ16b_simRNAAS2_5_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_5_solution.pdb,PZ16b_simRNAAS2_5_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,6,98.951,0.024,PZ16b_simRNAAS2_6_solution_PZ16b_simRNAAS2_6_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_6_solution.pdb,PZ16b_simRNAAS2_6_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,7,43.395,0.06,PZ16b_simRNAAS2_7_solution_PZ16b_simRNAAS2_7_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_7_solution.pdb,PZ16b_simRNAAS2_7_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,8,99.072,0.01,PZ16b_simRNAAS2_8_solution_PZ16b_simRNAAS2_8_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_8_solution.pdb,PZ16b_simRNAAS2_8_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,simrnaas2,9,41.868,0.043,PZ16b_simRNAAS2_9_solution_PZ16b_simRNAAS2_9_refined_C1'-gGSP.csv,PZ16b_simRNAAS2_9_solution.pdb,PZ16b_simRNAAS2_9_refined.pdb,refined_pair,PZ16b,True
PZ16b,Synthetic construct,szachniuk,9,100.0,0.774,PZ16b_Szachniuk_9_solution_PZ16b_Szachniuk_9_refined_C1'-gGSP.csv,PZ16b_Szachniuk_9_solution.pdb,PZ16b_Szachniuk_9_refined.pdb,refined_pair,PZ16b,True
PZ17,Ribozyme,bujnicki,5,9.883,0.423,17_Bujnicki_5_solution_17_Bujnicki_5_refined_C1'-gGSP.csv,17_Bujnicki_5_solution.pdb,17_Bujnicki_5_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,bujnicki,6,10.102,0.427,17_Bujnicki_6_solution_17_Bujnicki_6_refined_C1'-gGSP.csv,17_Bujnicki_6_solution.pdb,17_Bujnicki_6_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,chen,1,9.285,0.049,17_Chen_1_solution_17_Chen_1_refined_C1'-gGSP.csv,17_Chen_1_solution.pdb,17_Chen_1_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,chen,2,14.893,0.041,17_Chen_2_solution_17_Chen_2_refined_C1'-gGSP.csv,17_Chen_2_solution.pdb,17_Chen_2_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,chen,4,10.534,0.002,17_Chen_4_solution_17_Chen_4_refined_C1'-gGSP.csv,17_Chen_4_solution.pdb,17_Chen_4_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,chen,5,14.929,0.003,17_Chen_5_solution_17_Chen_5_refined_C1'-gGSP.csv,17_Chen_5_solution.pdb,17_Chen_5_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,chen,6,11.109,0.015,17_Chen_6_solution_17_Chen_6_refined_C1'-gGSP.csv,17_Chen_6_solution.pdb,17_Chen_6_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,chen,9,11.132,0.011,17_Chen_9_solution_17_Chen_9_refined_C1'-gGSP.csv,17_Chen_9_solution.pdb,17_Chen_9_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,dokholyan,1,6.332,0.217,17_Dokholyan_1_solution_17_Dokholyan_1_refined_C1'-gGSP.csv,17_Dokholyan_1_solution.pdb,17_Dokholyan_1_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,dokholyan,2,9.8,0.242,17_Dokholyan_2_solution_17_Dokholyan_2_refined_C1'-gGSP.csv,17_Dokholyan_2_solution.pdb,17_Dokholyan_2_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,dokholyan,3,11.72,0.289,17_Dokholyan_3_solution_17_Dokholyan_3_refined_C1'-gGSP.csv,17_Dokholyan_3_solution.pdb,17_Dokholyan_3_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,rnacomposeras2,3,10.096,0.272,17_RNAComposerAS2_3_solution_17_RNAComposerAS2_3_refined_C1'-gGSP.csv,17_RNAComposerAS2_3_solution.pdb,17_RNAComposerAS2_3_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,1,8.754,0.027,17_SimRNAAS1_1_solution_17_SimRNAAS1_1_refined_C1'-gGSP.csv,17_SimRNAAS1_1_solution.pdb,17_SimRNAAS1_1_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,2,8.202,0.077,17_SimRNAAS1_2_solution_17_SimRNAAS1_2_refined_C1'-gGSP.csv,17_SimRNAAS1_2_solution.pdb,17_SimRNAAS1_2_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,3,7.833,0.041,17_SimRNAAS1_3_solution_17_SimRNAAS1_3_refined_C1'-gGSP.csv,17_SimRNAAS1_3_solution.pdb,17_SimRNAAS1_3_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,4,7.976,0.028,17_SimRNAAS1_4_solution_17_SimRNAAS1_4_refined_C1'-gGSP.csv,17_SimRNAAS1_4_solution.pdb,17_SimRNAAS1_4_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,5,7.807,0.01,17_SimRNAAS1_5_solution_17_SimRNAAS1_5_refined_C1'-gGSP.csv,17_SimRNAAS1_5_solution.pdb,17_SimRNAAS1_5_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,6,7.99,0.056,17_SimRNAAS1_6_solution_17_SimRNAAS1_6_refined_C1'-gGSP.csv,17_SimRNAAS1_6_solution.pdb,17_SimRNAAS1_6_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,7,5.229,0.029,17_SimRNAAS1_7_solution_17_SimRNAAS1_7_refined_C1'-gGSP.csv,17_SimRNAAS1_7_solution.pdb,17_SimRNAAS1_7_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,8,7.943,0.094,17_SimRNAAS1_8_solution_17_SimRNAAS1_8_refined_C1'-gGSP.csv,17_SimRNAAS1_8_solution.pdb,17_SimRNAAS1_8_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas1,9,3.355,0.02,17_SimRNAAS1_9_solution_17_SimRNAAS1_9_refined_C1'-gGSP.csv,17_SimRNAAS1_9_solution.pdb,17_SimRNAAS1_9_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,1,43.306,0.026,17_SimRNAAS2_1_solution_17_SimRNAAS2_1_refined_C1'-gGSP.csv,17_SimRNAAS2_1_solution.pdb,17_SimRNAAS2_1_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,2,10.7,0.052,17_SimRNAAS2_2_solution_17_SimRNAAS2_2_refined_C1'-gGSP.csv,17_SimRNAAS2_2_solution.pdb,17_SimRNAAS2_2_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,3,9.644,0.086,17_SimRNAAS2_3_solution_17_SimRNAAS2_3_refined_C1'-gGSP.csv,17_SimRNAAS2_3_solution.pdb,17_SimRNAAS2_3_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,4,10.478,0.03,17_SimRNAAS2_4_solution_17_SimRNAAS2_4_refined_C1'-gGSP.csv,17_SimRNAAS2_4_solution.pdb,17_SimRNAAS2_4_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,5,10.484,0.055,17_SimRNAAS2_5_solution_17_SimRNAAS2_5_refined_C1'-gGSP.csv,17_SimRNAAS2_5_solution.pdb,17_SimRNAAS2_5_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,6,11.717,0.019,17_SimRNAAS2_6_solution_17_SimRNAAS2_6_refined_C1'-gGSP.csv,17_SimRNAAS2_6_solution.pdb,17_SimRNAAS2_6_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,7,18.268,0.027,17_SimRNAAS2_7_solution_17_SimRNAAS2_7_refined_C1'-gGSP.csv,17_SimRNAAS2_7_solution.pdb,17_SimRNAAS2_7_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,8,13.903,0.009,17_SimRNAAS2_8_solution_17_SimRNAAS2_8_refined_C1'-gGSP.csv,17_SimRNAAS2_8_solution.pdb,17_SimRNAAS2_8_refined.pdb,refined_pair,PZ17,True
PZ17,Ribozyme,simrnaas2,9,13.238,0.059,17_SimRNAAS2_9_solution_17_SimRNAAS2_9_refined_C1'-gGSP.csv,17_SimRNAAS2_9_solution.pdb,17_SimRNAAS2_9_refined.pdb,refined_pair,PZ17,True
PZ18,Viral element,chen,1,99.46,0.6,18_solution_0_18_Chen_1_C1'-gGSP.csv,18_solution_0.pdb,18_Chen_1.pdb,fallback_pair,PZ18,True
PZ18,Viral element,chen,2,70.916,0.653,18_solution_0_18_Chen_2_C1'-gGSP.csv,18_solution_0.pdb,18_Chen_2.pdb,fallback_pair,PZ18,True
PZ18,Viral element,das,1,90.198,0.788,18_solution_0_18_Das_1_C1'-gGSP.csv,18_solution_0.pdb,18_Das_1.pdb,fallback_pair,PZ18,True
PZ18,Viral element,das,2,100.0,0.737,18_solution_0_18_Das_2_C1'-gGSP.csv,18_solution_0.pdb,18_Das_2.pdb,fallback_pair,PZ18,True
PZ18,Viral element,das,5,51.82,0.684,18_solution_0_18_Das_5_C1'-gGSP.csv,18_solution_0.pdb,18_Das_5.pdb,fallback_pair,PZ18,True
PZ18,Viral element,ding,1,14.079,0.446,18_solution_0_18_Ding_1_C1'-gGSP.csv,18_solution_0.pdb,18_Ding_1.pdb,fallback_pair,PZ18,True
PZ18,Viral element,ding,3,14.141,0.407,18_solution_0_18_Ding_3_C1'-gGSP.csv,18_solution_0.pdb,18_Ding_3.pdb,fallback_pair,PZ18,True
PZ18,Viral element,ding,5,13.542,0.429,18_solution_0_18_Ding_5_C1'-gGSP.csv,18_solution_0.pdb,18_Ding_5.pdb,fallback_pair,PZ18,True
PZ18,Viral element,dokholyan,1,27.751,0.475,18_solution_0_18_Dokholyan_1_C1'-gGSP.csv,18_solution_0.pdb,18_Dokholyan_1.pdb,fallback_pair,PZ18,True
PZ18,Viral element,dokholyan,3,41.572,0.486,18_solution_0_18_Dokholyan_3_C1'-gGSP.csv,18_solution_0.pdb,18_Dokholyan_3.pdb,fallback_pair,PZ18,True
PZ18,Viral element,rw3d,8,12.568,0.51,18_solution_0_18_RW3D_8_C1'-gGSP.csv,18_solution_0.pdb,18_RW3D_8.pdb,fallback_pair,PZ18,True
PZ18,Viral element,simrna,1,7.585,0.104,18_solution_0_18_simRNA_1_C1'-gGSP.csv,18_solution_0.pdb,18_simRNA_1.pdb,fallback_pair,PZ18,True
PZ18,Viral element,simrna,2,30.611,0.021,18_solution_0_18_simRNA_2_C1'-gGSP.csv,18_solution_0.pdb,18_simRNA_2.pdb,fallback_pair,PZ18,True
PZ18,Viral element,simrna,3,8.993,0.059,18_solution_0_18_simRNA_3_C1'-gGSP.csv,18_solution_0.pdb,18_simRNA_3.pdb,fallback_pair,PZ18,True
PZ18,Viral element,dasoriginal,2,100.0,0.735,18_solution_0_PZ18_DasORIGINAL_2_C1'-gGSP.csv,18_solution_0.pdb,PZ18_DasORIGINAL_2.pdb,fallback_pair,PZ18,True
PZ18,Viral element,dasoriginal,5,51.82,0.684,18_solution_0_PZ18_DasORIGINAL_5_C1'-gGSP.csv,18_solution_0.pdb,PZ18_DasORIGINAL_5.pdb,fallback_pair,PZ18,True
PZ18,Viral element,leeas,1,8.082,0.412,18_solution_0_PZ18_LeeAS_1_C1'-gGSP.csv,18_solution_0.pdb,PZ18_LeeAS_1.pdb,fallback_pair,PZ18,True
PZ19,Ribozyme,3drna,4,18.32,0.424,19_solution_0_19_3dRNA_4_C1'-gGSP.csv,19_solution_0.pdb,19_3dRNA_4.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,bujnicki,1,18.547,0.532,19_solution_0_19_Bujnicki_1_C1'-gGSP.csv,19_solution_0.pdb,19_Bujnicki_1.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,das,1,13.537,0.489,19_solution_0_19_Das_1_C1'-gGSP.csv,19_solution_0.pdb,19_Das_1.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,das,2,16.43,0.505,19_solution_0_19_Das_2_C1'-gGSP.csv,19_solution_0.pdb,19_Das_2.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,das,4,19.14,0.543,19_solution_0_19_Das_4_C1'-gGSP.csv,19_solution_0.pdb,19_Das_4.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,das,5,18.158,0.511,19_solution_0_19_Das_5_C1'-gGSP.csv,19_solution_0.pdb,19_Das_5.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,ding,5,15.144,0.377,19_solution_0_19_Ding_5_C1'-gGSP.csv,19_solution_0.pdb,19_Ding_5.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,leeserver,2,14.233,0.397,19_solution_0_19_LeeServer_2_C1'-gGSP.csv,19_solution_0.pdb,19_LeeServer_2.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,simrna,1,22.419,0.031,19_solution_0_19_simRNA_1_C1'-gGSP.csv,19_solution_0.pdb,19_simRNA_1.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,simrna,2,17.105,0.07,19_solution_0_19_simRNA_2_C1'-gGSP.csv,19_solution_0.pdb,19_simRNA_2.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,simrna,3,10.37,0.017,19_solution_0_19_simRNA_3_C1'-gGSP.csv,19_solution_0.pdb,19_simRNA_3.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,daslab,1,13.537,0.489,19_solution_0_PZ19_DasLab_1_C1'-gGSP.csv,19_solution_0.pdb,PZ19_DasLab_1.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,daslab,2,16.43,0.505,19_solution_0_PZ19_DasLab_2_C1'-gGSP.csv,19_solution_0.pdb,PZ19_DasLab_2.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,daslab,4,19.14,0.543,19_solution_0_PZ19_DasLab_4_C1'-gGSP.csv,19_solution_0.pdb,PZ19_DasLab_4.pdb,fallback_pair,PZ19,True
PZ19,Ribozyme,daslab,5,18.158,0.511,19_solution_0_PZ19_DasLab_5_C1'-gGSP.csv,19_solution_0.pdb,PZ19_DasLab_5.pdb,fallback_pair,PZ19,True
PZ2,Nano construct,bujnicki,2,99.963,0.74,2_bujnicki_2_solution_2_bujnicki_2_refined_C1'-gGSP.csv,2_bujnicki_2_solution.pdb,2_bujnicki_2_refined.pdb,refined_pair,PZ2,True
PZ2,Nano construct,das,1,99.878,0.802,2_das_1_solution_2_das_1_refined_C1'-gGSP.csv,2_das_1_solution.pdb,2_das_1_refined.pdb,refined_pair,PZ2,True
PZ2,Nano construct,das,3,99.532,0.773,2_das_3_solution_2_das_3_refined_C1'-gGSP.csv,2_das_3_solution.pdb,2_das_3_refined.pdb,refined_pair,PZ2,True
PZ2,Nano construct,das,4,99.872,0.769,2_das_4_solution_2_das_4_refined_C1'-gGSP.csv,2_das_4_solution.pdb,2_das_4_refined.pdb,refined_pair,PZ2,True
PZ2,Nano construct,santalucia,1,100.0,0.48,2_santalucia_1_solution_2_santalucia_1_refined_C1'-gGSP.csv,2_santalucia_1_solution.pdb,2_santalucia_1_refined.pdb,refined_pair,PZ2,True
PZ20,Ribozyme,bujnicki,2,60.662,0.18,20_solution_0_20_Bujnicki_2_C1'-gGSP.csv,20_solution_0.pdb,20_Bujnicki_2.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,bujnicki,3,50.995,0.199,20_solution_0_20_Bujnicki_3_C1'-gGSP.csv,20_solution_0.pdb,20_Bujnicki_3.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,bujnicki,4,99.906,0.201,20_solution_0_20_Bujnicki_4_C1'-gGSP.csv,20_solution_0.pdb,20_Bujnicki_4.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,bujnicki,5,89.757,0.671,20_solution_0_20_Bujnicki_5_C1'-gGSP.csv,20_solution_0.pdb,20_Bujnicki_5.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,rnacomposerhuman,3,16.763,0.566,20_solution_0_20_RNAComposerHuman_3_C1'-gGSP.csv,20_solution_0.pdb,20_RNAComposerHuman_3.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,rnacomposerhuman,4,24.493,0.615,20_solution_0_20_RNAComposerHuman_4_C1'-gGSP.csv,20_solution_0.pdb,20_RNAComposerHuman_4.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,simrna,2,8.16,0.049,20_solution_0_20_simRNA_2_C1'-gGSP.csv,20_solution_0.pdb,20_simRNA_2.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,simrna,4,7.387,0.026,20_solution_0_20_simRNA_4_C1'-gGSP.csv,20_solution_0.pdb,20_simRNA_4.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,simrna,5,8.036,0.027,20_solution_0_20_simRNA_5_C1'-gGSP.csv,20_solution_0.pdb,20_simRNA_5.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,xiao3,1,16.774,0.399,20_solution_0_20_Xiao3_1_C1'-gGSP.csv,20_solution_0.pdb,20_Xiao3_1.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,xiao3,5,23.246,0.46,20_solution_0_20_Xiao3_5_C1'-gGSP.csv,20_solution_0.pdb,20_Xiao3_5.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,chen,1,15.737,0.034,20_solution_0_PZ20_Chen_1_C1'-gGSP.csv,20_solution_0.pdb,PZ20_Chen_1.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,chen,2,17.347,0.024,20_solution_0_PZ20_Chen_2_C1'-gGSP.csv,20_solution_0.pdb,PZ20_Chen_2.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,chen,3,16.429,0.045,20_solution_0_PZ20_Chen_3_C1'-gGSP.csv,20_solution_0.pdb,PZ20_Chen_3.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,chen,4,16.63,0.076,20_solution_0_PZ20_Chen_4_C1'-gGSP.csv,20_solution_0.pdb,PZ20_Chen_4.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,chen,5,11.98,0.055,20_solution_0_PZ20_Chen_5_C1'-gGSP.csv,20_solution_0.pdb,PZ20_Chen_5.pdb,fallback_pair,PZ20,True
PZ20,Ribozyme,xiao2,1,10.271,0.335,20_Xiao2_1_solution_20_Xiao2_1_refined_C1'-gGSP.csv,20_Xiao2_1_solution.pdb,20_Xiao2_1_refined.pdb,refined_pair,PZ20,True
PZ20,Ribozyme,xiao2,4,7.381,0.272,20_Xiao2_4_solution_20_Xiao2_4_refined_C1'-gGSP.csv,20_Xiao2_4_solution.pdb,20_Xiao2_4_refined.pdb,refined_pair,PZ20,True
PZ20,Ribozyme,xiao,1,10.271,0.334,20_Xiao_1_solution_20_Xiao_1_refined_C1'-gGSP.csv,20_Xiao_1_solution.pdb,20_Xiao_1_refined.pdb,refined_pair,PZ20,True
PZ20,Ribozyme,xiao,4,7.381,0.282,20_Xiao_4_solution_20_Xiao_4_refined_C1'-gGSP.csv,20_Xiao_4_solution.pdb,20_Xiao_4_refined.pdb,refined_pair,PZ20,True
PZ21,Riboswitch,chenhighlig,3,53.466,0.041,21_ChenHighLig_3_solution_21_ChenHighLig_3_refined_C1'-gGSP.csv,21_ChenHighLig_3_solution.pdb,21_ChenHighLig_3_refined.pdb,refined_pair,PZ21,True
PZ21,Riboswitch,chenlowlig,3,53.466,0.052,21_ChenLowLig_3_solution_21_ChenLowLig_3_refined_C1'-gGSP.csv,21_ChenLowLig_3_solution.pdb,21_ChenLowLig_3_refined.pdb,refined_pair,PZ21,True
PZ21,Riboswitch,daslores,1,95.442,0.593,21_DasLORES_1_solution_21_DasLORES_1_refined_C1'-gGSP.csv,21_DasLORES_1_solution.pdb,21_DasLORES_1_refined.pdb,refined_pair,PZ21,True
PZ21,Riboswitch,daslores,2,100.0,0.503,21_DasLORES_2_solution_21_DasLORES_2_refined_C1'-gGSP.csv,21_DasLORES_2_solution.pdb,21_DasLORES_2_refined.pdb,refined_pair,PZ21,True
PZ22,Ribozyme,adamiak,1,10.386,0.428,PZ22_Adamiak_1_solution_PZ22_Adamiak_1_refined_C1'-gGSP.csv,PZ22_Adamiak_1_solution.pdb,PZ22_Adamiak_1_refined.pdb,refined_pair,PZ22,True
PZ22,Ribozyme,bujnicki,2,11.784,0.307,PZ22_Bujnicki_2_solution_PZ22_Bujnicki_2_refined_C1'-gGSP.csv,PZ22_Bujnicki_2_solution.pdb,PZ22_Bujnicki_2_refined.pdb,refined_pair,PZ22,True
PZ22,Ribozyme,bujnicki,3,9.31,0.43,PZ22_Bujnicki_3_solution_PZ22_Bujnicki_3_refined_C1'-gGSP.csv,PZ22_Bujnicki_3_solution.pdb,PZ22_Bujnicki_3_refined.pdb,refined_pair,PZ22,True
PZ22,Ribozyme,chen,4,10.113,0.382,PZ22_Chen_4_solution_PZ22_Chen_4_refined_C1'-gGSP.csv,PZ22_Chen_4_solution.pdb,PZ22_Chen_4_refined.pdb,refined_pair,PZ22,True
PZ22,Ribozyme,rnacomposer,2,11.396,0.499,PZ22_RNAComposer_2_solution_PZ22_RNAComposer_2_refined_C1'-gGSP.csv,PZ22_RNAComposer_2_solution.pdb,PZ22_RNAComposer_2_refined.pdb,refined_pair,PZ22,True
