Target,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id
PZ16a,chen,6,3.904,0.312,PZ16a_Chen_6_solution_PZ16a_Chen_6_refined_C1'-gGSP.csv,PZ16a_Chen_6_solution.pdb,PZ16a_Chen_6_refined.pdb,refined_pair,PZ16a
PZ16a,chen,7,3.368,0.288,PZ16a_Chen_7_solution_PZ16a_Chen_7_refined_C1'-gGSP.csv,PZ16a_Chen_7_solution.pdb,PZ16a_Chen_7_refined.pdb,refined_pair,PZ16a
PZ16a,chen,8,3.361,0.262,PZ16a_Chen_8_solution_PZ16a_Chen_8_refined_C1'-gGSP.csv,PZ16a_Chen_8_solution.pdb,PZ16a_Chen_8_refined.pdb,refined_pair,PZ16a
PZ16a,chen,9,4.16,0.254,PZ16a_Chen_9_solution_PZ16a_Chen_9_refined_C1'-gGSP.csv,PZ16a_Chen_9_solution.pdb,PZ16a_Chen_9_refined.pdb,refined_pair,PZ16a
PZ16a,lee,10,39.449,0.547,PZ16a_Lee_10_solution_PZ16a_Lee_10_refined_C1'-gGSP.csv,PZ16a_Lee_10_solution.pdb,PZ16a_Lee_10_refined.pdb,refined_pair,PZ16a
PZ16a,lee,1,93.313,0.608,PZ16a_Lee_1_solution_PZ16a_Lee_1_refined_C1'-gGSP.csv,PZ16a_Lee_1_solution.pdb,PZ16a_Lee_1_refined.pdb,refined_pair,PZ16a
PZ16a,lee,2,99.565,0.648,PZ16a_Lee_2_solution_PZ16a_Lee_2_refined_C1'-gGSP.csv,PZ16a_Lee_2_solution.pdb,PZ16a_Lee_2_refined.pdb,refined_pair,PZ16a
PZ16a,lee,3,97.895,0.596,PZ16a_Lee_3_solution_PZ16a_Lee_3_refined_C1'-gGSP.csv,PZ16a_Lee_3_solution.pdb,PZ16a_Lee_3_refined.pdb,refined_pair,PZ16a
PZ16a,lee,4,99.436,0.606,PZ16a_Lee_4_solution_PZ16a_Lee_4_refined_C1'-gGSP.csv,PZ16a_Lee_4_solution.pdb,PZ16a_Lee_4_refined.pdb,refined_pair,PZ16a
PZ16a,lee,5,48.227,0.65,PZ16a_Lee_5_solution_PZ16a_Lee_5_refined_C1'-gGSP.csv,PZ16a_Lee_5_solution.pdb,PZ16a_Lee_5_refined.pdb,refined_pair,PZ16a
PZ16a,lee,6,97.324,0.586,PZ16a_Lee_6_solution_PZ16a_Lee_6_refined_C1'-gGSP.csv,PZ16a_Lee_6_solution.pdb,PZ16a_Lee_6_refined.pdb,refined_pair,PZ16a
PZ16a,lee,7,98.558,0.604,PZ16a_Lee_7_solution_PZ16a_Lee_7_refined_C1'-gGSP.csv,PZ16a_Lee_7_solution.pdb,PZ16a_Lee_7_refined.pdb,refined_pair,PZ16a
PZ16a,lee,8,32.463,0.569,PZ16a_Lee_8_solution_PZ16a_Lee_8_refined_C1'-gGSP.csv,PZ16a_Lee_8_solution.pdb,PZ16a_Lee_8_refined.pdb,refined_pair,PZ16a
PZ16a,lee,9,27.917,0.588,PZ16a_Lee_9_solution_PZ16a_Lee_9_refined_C1'-gGSP.csv,PZ16a_Lee_9_solution.pdb,PZ16a_Lee_9_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,1,100.0,0.81,PZ16a_RNAComposerAS1_1_solution_PZ16a_RNAComposerAS1_1_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_1_solution.pdb,PZ16a_RNAComposerAS1_1_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,2,100.0,0.802,PZ16a_RNAComposerAS1_2_solution_PZ16a_RNAComposerAS1_2_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_2_solution.pdb,PZ16a_RNAComposerAS1_2_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,3,100.0,0.879,PZ16a_RNAComposerAS1_3_solution_PZ16a_RNAComposerAS1_3_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_3_solution.pdb,PZ16a_RNAComposerAS1_3_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,4,100.0,0.808,PZ16a_RNAComposerAS1_4_solution_PZ16a_RNAComposerAS1_4_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_4_solution.pdb,PZ16a_RNAComposerAS1_4_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,5,100.0,0.824,PZ16a_RNAComposerAS1_5_solution_PZ16a_RNAComposerAS1_5_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_5_solution.pdb,PZ16a_RNAComposerAS1_5_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,6,100.0,0.813,PZ16a_RNAComposerAS1_6_solution_PZ16a_RNAComposerAS1_6_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_6_solution.pdb,PZ16a_RNAComposerAS1_6_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,7,100.0,0.786,PZ16a_RNAComposerAS1_7_solution_PZ16a_RNAComposerAS1_7_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_7_solution.pdb,PZ16a_RNAComposerAS1_7_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,8,100.0,0.817,PZ16a_RNAComposerAS1_8_solution_PZ16a_RNAComposerAS1_8_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_8_solution.pdb,PZ16a_RNAComposerAS1_8_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras1,9,100.0,0.724,PZ16a_RNAComposerAS1_9_solution_PZ16a_RNAComposerAS1_9_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS1_9_solution.pdb,PZ16a_RNAComposerAS1_9_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,10,100.0,0.779,PZ16a_RNAComposerAS2_10_solution_PZ16a_RNAComposerAS2_10_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_10_solution.pdb,PZ16a_RNAComposerAS2_10_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,1,100.0,0.747,PZ16a_RNAComposerAS2_1_solution_PZ16a_RNAComposerAS2_1_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_1_solution.pdb,PZ16a_RNAComposerAS2_1_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,2,93.121,0.795,PZ16a_RNAComposerAS2_2_solution_PZ16a_RNAComposerAS2_2_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_2_solution.pdb,PZ16a_RNAComposerAS2_2_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,3,100.0,0.752,PZ16a_RNAComposerAS2_3_solution_PZ16a_RNAComposerAS2_3_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_3_solution.pdb,PZ16a_RNAComposerAS2_3_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,4,100.0,0.756,PZ16a_RNAComposerAS2_4_solution_PZ16a_RNAComposerAS2_4_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_4_solution.pdb,PZ16a_RNAComposerAS2_4_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,5,100.0,0.758,PZ16a_RNAComposerAS2_5_solution_PZ16a_RNAComposerAS2_5_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_5_solution.pdb,PZ16a_RNAComposerAS2_5_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,6,100.0,0.79,PZ16a_RNAComposerAS2_6_solution_PZ16a_RNAComposerAS2_6_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_6_solution.pdb,PZ16a_RNAComposerAS2_6_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,7,100.0,0.802,PZ16a_RNAComposerAS2_7_solution_PZ16a_RNAComposerAS2_7_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_7_solution.pdb,PZ16a_RNAComposerAS2_7_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,8,100.0,0.758,PZ16a_RNAComposerAS2_8_solution_PZ16a_RNAComposerAS2_8_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_8_solution.pdb,PZ16a_RNAComposerAS2_8_refined.pdb,refined_pair,PZ16a
PZ16a,rnacomposeras2,9,100.0,0.788,PZ16a_RNAComposerAS2_9_solution_PZ16a_RNAComposerAS2_9_refined_C1'-gGSP.csv,PZ16a_RNAComposerAS2_9_solution.pdb,PZ16a_RNAComposerAS2_9_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,10,98.394,0.656,PZ16a_RW3DAS1_10_solution_PZ16a_RW3DAS1_10_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_10_solution.pdb,PZ16a_RW3DAS1_10_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,1,50.161,0.624,PZ16a_RW3DAS1_1_solution_PZ16a_RW3DAS1_1_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_1_solution.pdb,PZ16a_RW3DAS1_1_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,2,97.552,0.634,PZ16a_RW3DAS1_2_solution_PZ16a_RW3DAS1_2_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_2_solution.pdb,PZ16a_RW3DAS1_2_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,3,97.631,0.625,PZ16a_RW3DAS1_3_solution_PZ16a_RW3DAS1_3_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_3_solution.pdb,PZ16a_RW3DAS1_3_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,4,94.855,0.626,PZ16a_RW3DAS1_4_solution_PZ16a_RW3DAS1_4_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_4_solution.pdb,PZ16a_RW3DAS1_4_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,5,91.858,0.65,PZ16a_RW3DAS1_5_solution_PZ16a_RW3DAS1_5_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_5_solution.pdb,PZ16a_RW3DAS1_5_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,6,40.22,0.564,PZ16a_RW3DAS1_6_solution_PZ16a_RW3DAS1_6_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_6_solution.pdb,PZ16a_RW3DAS1_6_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,7,98.066,0.612,PZ16a_RW3DAS1_7_solution_PZ16a_RW3DAS1_7_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_7_solution.pdb,PZ16a_RW3DAS1_7_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,8,98.801,0.647,PZ16a_RW3DAS1_8_solution_PZ16a_RW3DAS1_8_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_8_solution.pdb,PZ16a_RW3DAS1_8_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das1,9,47.477,0.645,PZ16a_RW3DAS1_9_solution_PZ16a_RW3DAS1_9_refined_C1'-gGSP.csv,PZ16a_RW3DAS1_9_solution.pdb,PZ16a_RW3DAS1_9_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,10,98.901,0.656,PZ16a_RW3DAS2_10_solution_PZ16a_RW3DAS2_10_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_10_solution.pdb,PZ16a_RW3DAS2_10_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,1,100.0,0.792,PZ16a_RW3DAS2_1_solution_PZ16a_RW3DAS2_1_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_1_solution.pdb,PZ16a_RW3DAS2_1_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,2,100.0,0.705,PZ16a_RW3DAS2_2_solution_PZ16a_RW3DAS2_2_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_2_solution.pdb,PZ16a_RW3DAS2_2_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,3,40.32,0.63,PZ16a_RW3DAS2_3_solution_PZ16a_RW3DAS2_3_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_3_solution.pdb,PZ16a_RW3DAS2_3_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,4,45.886,0.687,PZ16a_RW3DAS2_4_solution_PZ16a_RW3DAS2_4_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_4_solution.pdb,PZ16a_RW3DAS2_4_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,5,100.0,0.695,PZ16a_RW3DAS2_5_solution_PZ16a_RW3DAS2_5_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_5_solution.pdb,PZ16a_RW3DAS2_5_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,6,100.0,0.838,PZ16a_RW3DAS2_6_solution_PZ16a_RW3DAS2_6_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_6_solution.pdb,PZ16a_RW3DAS2_6_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,7,100.0,0.816,PZ16a_RW3DAS2_7_solution_PZ16a_RW3DAS2_7_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_7_solution.pdb,PZ16a_RW3DAS2_7_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,8,100.0,0.831,PZ16a_RW3DAS2_8_solution_PZ16a_RW3DAS2_8_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_8_solution.pdb,PZ16a_RW3DAS2_8_refined.pdb,refined_pair,PZ16a
PZ16a,rw3das2,9,98.166,0.625,PZ16a_RW3DAS2_9_solution_PZ16a_RW3DAS2_9_refined_C1'-gGSP.csv,PZ16a_RW3DAS2_9_solution.pdb,PZ16a_RW3DAS2_9_refined.pdb,refined_pair,PZ16a
PZ16a,simrnaas1,1,95.875,0.069,PZ16a_simRNAAS1_1_solution_PZ16a_simRNAAS1_1_refined_C1'-gGSP.csv,PZ16a_simRNAAS1_1_solution.pdb,PZ16a_simRNAAS1_1_refined.pdb,refined_pair,PZ16a
PZ16a,simrnaas1,2,82.295,0.031,PZ16a_simRNAAS1_2_solution_PZ16a_simRNAAS1_2_refined_C1'-gGSP.csv,PZ16a_simRNAAS1_2_solution.pdb,PZ16a_simRNAAS1_2_refined.pdb,refined_pair,PZ16a
PZ16a,simrnaas1,3,28.045,0.007,PZ16a_simRNAAS1_3_solution_PZ16a_simRNAAS1_3_refined_C1'-gGSP.csv,PZ16a_simRNAAS1_3_solution.pdb,PZ16a_simRNAAS1_3_refined.pdb,refined_pair,PZ16a
PZ16a,simrnaas2,1,98.459,0.092,PZ16a_simRNAAS2_1_solution_PZ16a_simRNAAS2_1_refined_C1'-gGSP.csv,PZ16a_simRNAAS2_1_solution.pdb,PZ16a_simRNAAS2_1_refined.pdb,refined_pair,PZ16a
PZ16a,simrnaas2,2,87.533,0.009,PZ16a_simRNAAS2_2_solution_PZ16a_simRNAAS2_2_refined_C1'-gGSP.csv,PZ16a_simRNAAS2_2_solution.pdb,PZ16a_simRNAAS2_2_refined.pdb,refined_pair,PZ16a
PZ16a,simrnaas2,3,96.874,0.059,PZ16a_simRNAAS2_3_solution_PZ16a_simRNAAS2_3_refined_C1'-gGSP.csv,PZ16a_simRNAAS2_3_solution.pdb,PZ16a_simRNAAS2_3_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,10,100.0,0.779,PZ16a_Szachniuk_10_solution_PZ16a_Szachniuk_10_refined_C1'-gGSP.csv,PZ16a_Szachniuk_10_solution.pdb,PZ16a_Szachniuk_10_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,1,100.0,0.747,PZ16a_Szachniuk_1_solution_PZ16a_Szachniuk_1_refined_C1'-gGSP.csv,PZ16a_Szachniuk_1_solution.pdb,PZ16a_Szachniuk_1_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,2,93.121,0.795,PZ16a_Szachniuk_2_solution_PZ16a_Szachniuk_2_refined_C1'-gGSP.csv,PZ16a_Szachniuk_2_solution.pdb,PZ16a_Szachniuk_2_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,3,100.0,0.752,PZ16a_Szachniuk_3_solution_PZ16a_Szachniuk_3_refined_C1'-gGSP.csv,PZ16a_Szachniuk_3_solution.pdb,PZ16a_Szachniuk_3_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,4,100.0,0.756,PZ16a_Szachniuk_4_solution_PZ16a_Szachniuk_4_refined_C1'-gGSP.csv,PZ16a_Szachniuk_4_solution.pdb,PZ16a_Szachniuk_4_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,5,100.0,0.758,PZ16a_Szachniuk_5_solution_PZ16a_Szachniuk_5_refined_C1'-gGSP.csv,PZ16a_Szachniuk_5_solution.pdb,PZ16a_Szachniuk_5_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,6,100.0,0.79,PZ16a_Szachniuk_6_solution_PZ16a_Szachniuk_6_refined_C1'-gGSP.csv,PZ16a_Szachniuk_6_solution.pdb,PZ16a_Szachniuk_6_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,7,100.0,0.802,PZ16a_Szachniuk_7_solution_PZ16a_Szachniuk_7_refined_C1'-gGSP.csv,PZ16a_Szachniuk_7_solution.pdb,PZ16a_Szachniuk_7_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,8,100.0,0.758,PZ16a_Szachniuk_8_solution_PZ16a_Szachniuk_8_refined_C1'-gGSP.csv,PZ16a_Szachniuk_8_solution.pdb,PZ16a_Szachniuk_8_refined.pdb,refined_pair,PZ16a
PZ16a,szachniuk,9,100.0,0.788,PZ16a_Szachniuk_9_solution_PZ16a_Szachniuk_9_refined_C1'-gGSP.csv,PZ16a_Szachniuk_9_solution.pdb,PZ16a_Szachniuk_9_refined.pdb,refined_pair,PZ16a
PZ16b,3drnaas2,10,100.0,0.796,PZ16b_3dRNAAS2_10_solution_PZ16b_3dRNAAS2_10_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_10_solution.pdb,PZ16b_3dRNAAS2_10_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,1,82.488,0.683,PZ16b_3dRNAAS2_1_solution_PZ16b_3dRNAAS2_1_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_1_solution.pdb,PZ16b_3dRNAAS2_1_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,2,86.334,0.685,PZ16b_3dRNAAS2_2_solution_PZ16b_3dRNAAS2_2_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_2_solution.pdb,PZ16b_3dRNAAS2_2_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,3,42.132,0.637,PZ16b_3dRNAAS2_3_solution_PZ16b_3dRNAAS2_3_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_3_solution.pdb,PZ16b_3dRNAAS2_3_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,4,82.402,0.708,PZ16b_3dRNAAS2_4_solution_PZ16b_3dRNAAS2_4_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_4_solution.pdb,PZ16b_3dRNAAS2_4_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,5,100.0,0.8,PZ16b_3dRNAAS2_5_solution_PZ16b_3dRNAAS2_5_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_5_solution.pdb,PZ16b_3dRNAAS2_5_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,6,100.0,0.8,PZ16b_3dRNAAS2_6_solution_PZ16b_3dRNAAS2_6_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_6_solution.pdb,PZ16b_3dRNAAS2_6_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,7,100.0,0.8,PZ16b_3dRNAAS2_7_solution_PZ16b_3dRNAAS2_7_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_7_solution.pdb,PZ16b_3dRNAAS2_7_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,8,48.341,0.68,PZ16b_3dRNAAS2_8_solution_PZ16b_3dRNAAS2_8_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_8_solution.pdb,PZ16b_3dRNAAS2_8_refined.pdb,refined_pair,PZ16b
PZ16b,3drnaas2,9,100.0,0.769,PZ16b_3dRNAAS2_9_solution_PZ16b_3dRNAAS2_9_refined_C1'-gGSP.csv,PZ16b_3dRNAAS2_9_solution.pdb,PZ16b_3dRNAAS2_9_refined.pdb,refined_pair,PZ16b
PZ16b,chen,10,3.575,0.283,PZ16b_Chen_10_solution_PZ16b_Chen_10_refined_C1'-gGSP.csv,PZ16b_Chen_10_solution.pdb,PZ16b_Chen_10_refined.pdb,refined_pair,PZ16b
PZ16b,chen,1,100.0,0.883,PZ16b_Chen_1_solution_PZ16b_Chen_1_refined_C1'-gGSP.csv,PZ16b_Chen_1_solution.pdb,PZ16b_Chen_1_refined.pdb,refined_pair,PZ16b
PZ16b,chen,2,26.925,0.486,PZ16b_Chen_2_solution_PZ16b_Chen_2_refined_C1'-gGSP.csv,PZ16b_Chen_2_solution.pdb,PZ16b_Chen_2_refined.pdb,refined_pair,PZ16b
PZ16b,chen,3,30.379,0.485,PZ16b_Chen_3_solution_PZ16b_Chen_3_refined_C1'-gGSP.csv,PZ16b_Chen_3_solution.pdb,PZ16b_Chen_3_refined.pdb,refined_pair,PZ16b
PZ16b,chen,4,3.582,0.258,PZ16b_Chen_4_solution_PZ16b_Chen_4_refined_C1'-gGSP.csv,PZ16b_Chen_4_solution.pdb,PZ16b_Chen_4_refined.pdb,refined_pair,PZ16b
PZ16b,chen,5,4.867,0.286,PZ16b_Chen_5_solution_PZ16b_Chen_5_refined_C1'-gGSP.csv,PZ16b_Chen_5_solution.pdb,PZ16b_Chen_5_refined.pdb,refined_pair,PZ16b
PZ16b,chen,6,5.202,0.267,PZ16b_Chen_6_solution_PZ16b_Chen_6_refined_C1'-gGSP.csv,PZ16b_Chen_6_solution.pdb,PZ16b_Chen_6_refined.pdb,refined_pair,PZ16b
PZ16b,chen,7,5.052,0.329,PZ16b_Chen_7_solution_PZ16b_Chen_7_refined_C1'-gGSP.csv,PZ16b_Chen_7_solution.pdb,PZ16b_Chen_7_refined.pdb,refined_pair,PZ16b
PZ16b,chen,8,4.917,0.325,PZ16b_Chen_8_solution_PZ16b_Chen_8_refined_C1'-gGSP.csv,PZ16b_Chen_8_solution.pdb,PZ16b_Chen_8_refined.pdb,refined_pair,PZ16b
PZ16b,chen,9,4.995,0.354,PZ16b_Chen_9_solution_PZ16b_Chen_9_refined_C1'-gGSP.csv,PZ16b_Chen_9_solution.pdb,PZ16b_Chen_9_refined.pdb,refined_pair,PZ16b
PZ16b,lee,10,100.0,0.552,PZ16b_Lee_10_solution_PZ16b_Lee_10_refined_C1'-gGSP.csv,PZ16b_Lee_10_solution.pdb,PZ16b_Lee_10_refined.pdb,refined_pair,PZ16b
PZ16b,lee,1,98.844,0.585,PZ16b_Lee_1_solution_PZ16b_Lee_1_refined_C1'-gGSP.csv,PZ16b_Lee_1_solution.pdb,PZ16b_Lee_1_refined.pdb,refined_pair,PZ16b
PZ16b,lee,2,100.0,0.599,PZ16b_Lee_2_solution_PZ16b_Lee_2_refined_C1'-gGSP.csv,PZ16b_Lee_2_solution.pdb,PZ16b_Lee_2_refined.pdb,refined_pair,PZ16b
PZ16b,lee,3,99.95,0.613,PZ16b_Lee_3_solution_PZ16b_Lee_3_refined_C1'-gGSP.csv,PZ16b_Lee_3_solution.pdb,PZ16b_Lee_3_refined.pdb,refined_pair,PZ16b
PZ16b,lee,4,98.651,0.58,PZ16b_Lee_4_solution_PZ16b_Lee_4_refined_C1'-gGSP.csv,PZ16b_Lee_4_solution.pdb,PZ16b_Lee_4_refined.pdb,refined_pair,PZ16b
PZ16b,lee,5,98.523,0.583,PZ16b_Lee_5_solution_PZ16b_Lee_5_refined_C1'-gGSP.csv,PZ16b_Lee_5_solution.pdb,PZ16b_Lee_5_refined.pdb,refined_pair,PZ16b
PZ16b,lee,6,100.0,0.607,PZ16b_Lee_6_solution_PZ16b_Lee_6_refined_C1'-gGSP.csv,PZ16b_Lee_6_solution.pdb,PZ16b_Lee_6_refined.pdb,refined_pair,PZ16b
PZ16b,lee,7,98.708,0.552,PZ16b_Lee_7_solution_PZ16b_Lee_7_refined_C1'-gGSP.csv,PZ16b_Lee_7_solution.pdb,PZ16b_Lee_7_refined.pdb,refined_pair,PZ16b
PZ16b,lee,8,99.822,0.572,PZ16b_Lee_8_solution_PZ16b_Lee_8_refined_C1'-gGSP.csv,PZ16b_Lee_8_solution.pdb,PZ16b_Lee_8_refined.pdb,refined_pair,PZ16b
PZ16b,lee,9,100.0,0.552,PZ16b_Lee_9_solution_PZ16b_Lee_9_refined_C1'-gGSP.csv,PZ16b_Lee_9_solution.pdb,PZ16b_Lee_9_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,10,100.0,0.827,PZ16b_RNAComposerAS1_10_solution_PZ16b_RNAComposerAS1_10_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_10_solution.pdb,PZ16b_RNAComposerAS1_10_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,1,100.0,0.809,PZ16b_RNAComposerAS1_1_solution_PZ16b_RNAComposerAS1_1_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_1_solution.pdb,PZ16b_RNAComposerAS1_1_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,2,100.0,0.877,PZ16b_RNAComposerAS1_2_solution_PZ16b_RNAComposerAS1_2_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_2_solution.pdb,PZ16b_RNAComposerAS1_2_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,3,100.0,0.865,PZ16b_RNAComposerAS1_3_solution_PZ16b_RNAComposerAS1_3_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_3_solution.pdb,PZ16b_RNAComposerAS1_3_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,4,100.0,0.848,PZ16b_RNAComposerAS1_4_solution_PZ16b_RNAComposerAS1_4_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_4_solution.pdb,PZ16b_RNAComposerAS1_4_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,5,100.0,0.847,PZ16b_RNAComposerAS1_5_solution_PZ16b_RNAComposerAS1_5_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_5_solution.pdb,PZ16b_RNAComposerAS1_5_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,6,100.0,0.839,PZ16b_RNAComposerAS1_6_solution_PZ16b_RNAComposerAS1_6_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_6_solution.pdb,PZ16b_RNAComposerAS1_6_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,7,100.0,0.888,PZ16b_RNAComposerAS1_7_solution_PZ16b_RNAComposerAS1_7_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_7_solution.pdb,PZ16b_RNAComposerAS1_7_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,8,100.0,0.851,PZ16b_RNAComposerAS1_8_solution_PZ16b_RNAComposerAS1_8_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_8_solution.pdb,PZ16b_RNAComposerAS1_8_refined.pdb,refined_pair,PZ16b
PZ16b,rnacomposeras1,9,100.0,0.801,PZ16b_RNAComposerAS1_9_solution_PZ16b_RNAComposerAS1_9_refined_C1'-gGSP.csv,PZ16b_RNAComposerAS1_9_solution.pdb,PZ16b_RNAComposerAS1_9_refined.pdb,refined_pair,PZ16b
